sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,152220,141480,0.9294442254631454
SKU_B,64894,55884,0.8611581964434308
SKU_C,97695,84906,0.8690925840626439
SKU_D,72319,69165,0.9563876712897026
SKU_E,60592,58621,0.9674709532611566
