sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,152220,136383,0.8959597950335041
SKU_B,64894,54196,0.835146546676118
SKU_C,97695,82645,0.8459491273862532
SKU_D,72319,67353,0.9313320150997663
SKU_E,60592,56447,0.9315916292579879
