sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,152220,134109,0.8810208908159243
SKU_B,64894,53752,0.8283046198415879
SKU_C,97695,82667,0.8461743180306055
SKU_D,72319,66029,0.9130242398263251
SKU_E,60592,54950,0.9068853974121996
