sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,920242,914638,0.9939102975086987
SKU_B,396172,383906,0.9690387003624689
SKU_C,531472,482129,0.9071578559171508
SKU_D,459814,454937,0.9893935373868564
SKU_E,362156,349690,0.9655783695424072
