sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,920242,890106,0.9672520923843946
SKU_B,396172,388153,0.9797587916359561
SKU_C,531472,527766,0.9930269139296144
SKU_D,459814,439702,0.9562605749281231
SKU_E,362156,352804,0.974176874054275
