sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,920242,556605,0.6048463338991266
SKU_B,396172,264647,0.6680103591369405
SKU_C,531472,323294,0.6082992142577596
SKU_D,459814,272042,0.5916348784508518
SKU_E,362156,220951,0.6100989628778758
