sku,demand_sum,fulfilled_sum,fill_rate
SKU_A,152220,150418,0.9881618709762187
SKU_B,64894,54666,0.8423891268838414
SKU_C,97695,97399,0.9969701622396233
SKU_D,72319,68821,0.9516309683485668
SKU_E,60592,59826,0.9873580670715606
